LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,0,279.93,98.51,3,7.659999847,12.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,1,275.04,100.26,3,7.659999847,11
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,2,279,98.84,3,7.659999847,8.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,3,282.44,97.63,3,7.659999847,11
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,4,274.94,100.3,3,7.659999847,7
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,5,304.41,90.59,3,7.659999847,9.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,6,289.5,95.25,3,7.659999847,8
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,7,292.46,94.29,3,7.659999847,8.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,8,330.72,83.38,2,7.659999847,8
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,9,330.72,83.38,2,7.659999847,8
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,10,330.72,83.38,1,7.659999847,7.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,11,284.73,96.85,1,7.659999847,9.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,12,295.12,93.44,2,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,13,305.52,90.26,1,7.659999847,13.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,14,279.38,98.7,2,7.659999847,20.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,15,253.23,108.9,1,7.659999847,18.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,16,265.83,103.74,1,7.659999847,25
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,17,264.57,104.23,1,7.659999847,34.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,18,294.18,93.74,1,7.659999847,39.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,19,318.75,86.51,1,7.659999847,51.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,20,262.05,105.23,1,7.659999847,70.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,21,270.4,101.98,1,7.659999847,91
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,22,269.4,102.36,1,7.659999847,100.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,23,278.08,99.17,1,7.659999847,121.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,24,268.21,102.81,1,7.659999847,139
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,25,286.16,96.37,1,7.659999847,156
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,26,284.13,97.05,1,7.659999847,180.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,27,282.43,97.64,1,7.659999847,205
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,28,286.11,96.38,1,7.659999847,211.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,29,287.75,95.83,1,7.659999847,223.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,30,280.73,98.23,1,7.659999847,273
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,31,273.17,100.95,1,7.659999847,277
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,32,296.51,93,1,7.659999847,277.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,33,299.89,91.95,1,7.659999847,270
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,34,288.22,95.68,1,7.659999847,257.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,35,290.94,94.78,1,7.659999847,252.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,36,275.46,100.11,1,7.659999847,214
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,37,289.35,95.3,1,7.659999847,206
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,38,284.52,96.92,1,7.659999847,198
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,39,273.98,100.65,1,7.659999847,198.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,40,286,96.42,1,7.659999847,206
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,41,286.5,96.25,1,7.659999847,196
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,42,274.11,100.6,1,7.659999847,196
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,43,297.62,92.66,1,7.659999847,199.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,44,287.52,95.91,1,7.659999847,194
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,45,291.57,94.58,1,7.659999847,189.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,46,318.26,86.65,1,7.659999847,190.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,47,305.55,90.25,1,7.659999847,175.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,48,289.4,95.29,1,7.659999847,191
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,49,289.84,95.14,1,7.659999847,182.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,50,295.79,93.23,1,7.659999847,176.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,51,285.79,96.49,1,7.659999847,178
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,52,287.1,96.05,1,7.659999847,175
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,53,274.13,100.59,1,7.659999847,171
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,54,290.74,94.85,1,7.659999847,181
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,55,286.17,96.36,1,7.659999847,171
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,56,293.15,94.07,1,7.659999847,189
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,57,285.77,96.5,1,7.659999847,187
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,58,290.16,95.04,1,7.659999847,189.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,59,269.9,102.17,1,7.659999847,191.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,60,289.97,95.1,1,7.659999847,187
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,61,285.54,96.57,1,7.659999847,201.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,62,286.76,96.16,1,7.659999847,188
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,63,286.24,96.34,1,7.659999847,187
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,64,275.16,100.22,1,7.659999847,188.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,65,295.91,93.19,1,7.659999847,202
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,66,308.31,89.44,1,7.659999847,184
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,67,311.13,88.63,1,7.659999847,202
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,68,314.3,87.74,1,7.659999847,185
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,69,284.55,96.91,1,7.659999847,192.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,70,293.62,93.92,1,7.659999847,171.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,71,283.17,97.38,1,7.659999847,171
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,72,299.18,92.17,1,7.659999847,148.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,73,285.54,96.57,1,7.659999847,138.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,74,277.68,99.31,1,7.659999847,123.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,75,289.54,95.24,1,7.659999847,120
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,76,300.6,91.74,1,7.659999847,100.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,77,295.86,93.21,1,7.659999847,91
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,78,287.49,95.92,1,7.659999847,79.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,79,305.48,90.27,1,7.659999847,67
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,80,256.54,107.49,1,7.659999847,62
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,81,280.58,98.28,1,7.659999847,54.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,82,282.24,97.7,1,7.659999847,54
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,83,270.12,102.09,1,7.659999847,45
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,84,247.56,111.39,1,7.659999847,46.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,85,280.64,98.26,2,7.659999847,43
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,86,313.71,87.9,1,7.659999847,44
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,87,281.34,98.02,1,7.659999847,37
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,88,282.84,97.5,1,7.659999847,30
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,89,297.37,92.73,1,7.659999847,30
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,90,308.93,89.26,1,7.659999847,25
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,91,257.01,107.3,1,7.659999847,23.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,92,277.94,99.22,2,7.659999847,16.5
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,93,298.87,92.27,1,7.659999847,13
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,94,298.87,92.27,2,7.659999847,14
AL2471,A40 between A4137 and A49 (AL2471),11/17/2014 0:00,95,298.87,92.27,2,7.659999847,13
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,0,295.07,93.46,3,7.659999847,12
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,1,273.39,100.87,3,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,2,304.87,90.45,3,7.659999847,8.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,3,324.42,85,3,7.659999847,8
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,4,282.42,97.64,3,7.659999847,9.75
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,5,285.8,96.49,3,7.659999847,9.75
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,6,322.79,85.43,3,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,7,307.37,89.72,3,7.659999847,8
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,8,289.36,95.3,3,7.659999847,8.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,9,281.46,97.97,3,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,10,292.99,94.12,3,7.659999847,7
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,11,291.99,94.44,3,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,12,261.98,105.26,1,7.659999847,9.25
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,13,261.98,105.26,1,7.659999847,10.75
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,14,261.98,105.26,1,7.659999847,15.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,15,266.55,103.46,1,7.659999847,14.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,16,252.83,109.07,1,7.659999847,17.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,17,243.67,113.17,1,7.659999847,22
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,18,243.67,113.17,1,7.659999847,26.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,19,230.92,119.42,1,7.659999847,30
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,20,289.86,95.14,1,7.659999847,39
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,21,274.65,100.4,1,7.659999847,48
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,22,250.71,109.99,1,7.659999847,58
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,23,266.15,103.61,1,7.659999847,78.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,24,268.62,102.66,1,7.659999847,87.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,25,272.1,101.35,1,7.659999847,115.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,26,269.34,102.38,1,7.659999847,138
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,27,272.81,101.08,1,7.659999847,170.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,28,298.55,92.37,1,7.659999847,188.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,29,298.64,92.34,1,7.659999847,214.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,30,270.83,101.82,1,7.659999847,248
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,31,280.49,98.31,1,7.659999847,278
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,32,275.86,99.96,1,7.659999847,249.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,33,278.83,98.9,1,7.659999847,246
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,34,278.06,99.17,1,7.659999847,248.25
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,35,276.05,99.89,1,7.659999847,249.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,36,280.41,98.34,1,7.659999847,212
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,37,278.24,99.11,1,7.659999847,188
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,38,282.23,97.71,1,7.659999847,205
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,39,269.22,102.43,1,7.659999847,175
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,40,278.96,98.85,1,7.659999847,181
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,41,299.45,92.09,1,7.659999847,175.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,42,289.23,95.34,1,7.659999847,177.75
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,43,284.97,96.77,1,7.659999847,175.25
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,44,294.5,93.64,1,7.659999847,177
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,45,285.32,96.65,1,7.659999847,168
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,46,283.31,97.34,1,7.659999847,177.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,47,284.2,97.03,1,7.659999847,187
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,48,312.31,88.3,1,7.659999847,170
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,49,299.92,91.94,1,7.659999847,182
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,50,300.48,91.77,1,7.659999847,175.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,51,283.94,97.12,1,7.659999847,178
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,52,297.74,92.62,1,7.659999847,173
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,53,305.14,90.37,1,7.659999847,184.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,54,274.36,100.51,1,7.659999847,190
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,55,289.68,95.19,1,7.659999847,192
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,56,273.75,100.73,1,7.659999847,192
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,57,277.21,99.48,1,7.659999847,199
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,58,279.05,98.82,1,7.659999847,195
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,59,290.18,95.03,1,7.659999847,202.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,60,279.52,98.65,1,7.659999847,212.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,61,280.37,98.36,1,7.659999847,207
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,62,282.55,97.6,1,7.659999847,217.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,63,279.55,98.64,1,7.659999847,205.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,64,282.83,97.5,1,7.659999847,211.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,65,282.16,97.73,1,7.659999847,217.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,66,289.18,95.36,1,7.659999847,215
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,67,288.32,95.64,1,7.659999847,205.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,68,303.93,90.73,1,7.659999847,197
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,69,300.74,91.69,1,7.659999847,210.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,70,295.95,93.18,1,7.659999847,186.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,71,290.2,95.02,1,7.659999847,178.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,72,261.4,105.49,1,7.659999847,154
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,73,265.38,103.91,1,7.659999847,139.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,74,283.68,97.21,1,7.659999847,127
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,75,257.58,107.06,1,7.659999847,116.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,76,287.07,96.06,1,7.659999847,108
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,77,278.72,98.94,1,7.659999847,95.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,78,265.79,103.75,1,7.659999847,79.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,79,287.15,96.03,1,7.659999847,68.25
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,80,285.23,96.68,1,7.659999847,54.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,81,296.01,93.16,1,7.659999847,62.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,82,265.55,103.84,1,7.659999847,53
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,83,292.87,94.16,1,7.659999847,44.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,84,258.62,106.63,1,7.659999847,45
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,85,257.58,107.06,1,7.659999847,44
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,86,241.64,114.12,1,7.659999847,42
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,87,249.05,110.72,1,7.659999847,34.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,88,279.72,98.58,1,7.659999847,29
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,89,276.76,99.64,1,7.659999847,30
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,90,294.63,93.6,1,7.659999847,31
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,91,286.59,96.22,1,7.659999847,19.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,92,301.31,91.52,1,7.659999847,19.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,93,286.61,96.21,1,7.659999847,16
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,94,266.38,103.52,1,7.659999847,14.5
AL2471,A40 between A4137 and A49 (AL2471),11/18/2014 0:00,95,250.08,110.27,2,7.659999847,13
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,0,280.27,98.39,1,7.659999847,13.75
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,1,280.27,98.39,1,7.659999847,10.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,2,280.27,98.39,1,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,3,280.27,98.39,1,7.659999847,11.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,4,280.27,98.39,1,7.659999847,8.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,5,295.96,93.17,3,7.659999847,9
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,6,289.89,95.13,3,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,7,273.09,100.98,3,7.659999847,11.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,8,315.8,87.32,3,7.659999847,7.75
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,9,323.79,85.17,2,7.659999847,9.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,10,323.79,85.17,2,7.659999847,8
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,11,323.79,85.17,1,7.659999847,8.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,12,215.59,127.91,1,7.659999847,10
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,13,215.59,127.91,1,7.659999847,10.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,14,215.59,127.91,1,7.659999847,13.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,15,269.9,102.17,1,7.659999847,12
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,16,254.6,108.31,1,7.659999847,17
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,17,254.6,108.31,1,7.659999847,20
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,18,213.07,129.42,1,7.659999847,24
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,19,253.27,108.88,1,7.659999847,26
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,20,256.95,107.32,1,7.659999847,38.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,21,221.81,124.32,1,7.659999847,53
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,22,282.06,97.77,1,7.659999847,56.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,23,239.53,115.13,1,7.659999847,68
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,24,250.58,110.05,1,7.659999847,90
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,25,253.07,108.97,1,7.659999847,109.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,26,282.5,97.61,1,7.659999847,128.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,27,278.36,99.07,1,7.659999847,160
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,28,275.79,99.99,1,7.659999847,173
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,29,267.26,103.18,1,7.659999847,204.25
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,30,283,97.44,1,7.659999847,240.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,31,286.78,96.16,1,7.659999847,259.25
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,32,286.28,96.33,1,7.659999847,251.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,33,282.12,97.75,1,7.659999847,252.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,34,301.19,91.56,1,7.659999847,243.5
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,35,269.02,102.51,1,7.659999847,252
AL2471,A40 between A4137 and A49 (AL2471),11/19/2014 0:00,36,267.61,103.05,1,7.659999847,221.5
